,date,restaurant_id,*,**,***
21649,03-01-2013,8xEx930k,16,0,8
11746,03-01-2013,9JoPLvo8,1,0,0
9491,03-01-2013,9JoPMdO8,0,0,0
20780,03-01-2013,9JoPV5E8,2,0,0
20149,03-01-2013,KAoKWjog,6,1,0
25920,03-01-2013,Pk3wQqOd,0,0,0
24775,03-01-2013,XJ3rDpOR,6,0,0
31174,03-01-2013,ZBEnaqOY,11,0,1
6179,03-01-2013,geEVLzoz,5,0,0
29256,03-01-2013,lnORKGEN,3,0,1
15207,03-01-2013,lnORvnON,6,1,4
12965,03-01-2013,njoZYy3r,7,0,4
4573,03-01-2013,nkOv9woB,4,0,2
15318,03-01-2013,xWoY9KoK,2,0,1
23789,03-01-2013,ydEjKB3W,4,0,1
27377,04-01-2013,0ZEDBxoD,9,0,1
25461,04-01-2013,8xExLBE0,2,0,0
32796,04-01-2013,8xExNno0,11,1,1
31768,04-01-2013,9JoPMdO8,0,0,1
4155,04-01-2013,JBEy50E8,0,0,0
33510,04-01-2013,JBEyXBO8,2,1,1
2773,04-01-2013,KAoKRZ3g,2,1,1
4186,04-01-2013,Pk3wBVEd,7,0,0
18995,04-01-2013,WwOaXpoB,3,1,3
28847,04-01-2013,WwOakY3B,9,0,0
4407,04-01-2013,dj3dmKo9,2,0,0
17352,04-01-2013,lnORmdoN,14,2,3
29115,04-01-2013,m0oWz13G,5,0,1
26832,04-01-2013,rNo60E6x,0,0,0
6639,04-01-2013,v5oJMA3B,4,0,1
20138,04-01-2013,xWoYgdEK,5,0,1
15562,05-01-2013,0ZEDPkED,2,1,2
33446,05-01-2013,6VOpwdoL,1,2,0
24593,06-01-2013,eVOBX13j,5,0,6
6743,07-01-2013,8xEx1730,0,0,0
18231,07-01-2013,8xExMJ30,0,0,1
12830,07-01-2013,8xExZeo0,8,1,1
7772,07-01-2013,B1oXdQoV,2,1,1
24526,07-01-2013,V430D43B,9,0,0
16884,07-01-2013,VpoG57Er,1,0,0
8263,07-01-2013,WwOa9zOB,8,0,1
27438,07-01-2013,XJ3rwWoR,7,0,0
6083,07-01-2013,dj3dm5o9,1,1,1
8798,07-01-2013,geEVBEzy,2,1,0
6927,07-01-2013,njoZKJOr,8,2,1
7762,07-01-2013,p0382zOm,9,0,2
26767,07-01-2013,rNo64LE6,1,1,0
935,07-01-2013,v5oJWyOB,1,0,0
11373,07-01-2013,we39j9ok,0,0,0
17789,07-01-2013,wmo7L7Oq,4,0,0
7323,07-01-2013,ydEjdVoW,4,0,0
15449,08-01-2013,0ZEDrGoD,3,0,0
28385,08-01-2013,0j3LwLEr,8,0,0
26717,08-01-2013,1JEbamOR,2,1,0
29292,08-01-2013,6VOp5QEL,2,0,0
13474,08-01-2013,8gOqLAo2,3,0,1
25409,08-01-2013,8x3zG9ok,3,1,0
31493,08-01-2013,8x3zwNok,12,2,1
5172,08-01-2013,8xExKWO0,1,1,0
18094,08-01-2013,8xExzJo0,1,0,0
15971,08-01-2013,9JoP0o8w,2,0,0
23471,08-01-2013,KAoKQZEg,3,0,0
8627,08-01-2013,V430rqOB,0,0,1
5694,08-01-2013,WeEeqwEa,7,0,2
4640,08-01-2013,XJ3rpQOR,9,0,0
19820,08-01-2013,Y1EmLmOw,5,1,1
743,08-01-2013,Y1Emx7Ow,3,0,0
21908,08-01-2013,ZBEn02oY,2,1,0
31672,08-01-2013,dj3dgrE9,5,2,2
20371,08-01-2013,eVOBX13j,5,0,6
13659,08-01-2013,eVOBZ6Oj,0,0,0
14122,08-01-2013,geEVmeOz,2,1,3
18715,08-01-2013,geEVpBoz,1,0,0
24498,08-01-2013,njoZxAEr,4,1,0
24079,08-01-2013,p038aDom,0,0,0
32023,08-01-2013,qN3gjQEA,7,1,2
20117,08-01-2013,we39mA3k,7,1,0
18245,08-01-2013,wmo77Roq,0,0,0
25913,08-01-2013,xWoYPr3K,1,0,0
2239,09-01-2013,0j3LVqOr,9,0,3
33815,09-01-2013,6K3l2KOz,2,0,0
2542,09-01-2013,6K3l7kEz,15,0,3
19430,09-01-2013,6K3lMxoz,2,0,0
32572,09-01-2013,7RO5RBEq,0,0,0
20758,09-01-2013,8xEx5V30,0,0,0
33497,09-01-2013,9JoPMdO8,0,0,1
9461,09-01-2013,KAoKw9og,2,0,0
19922,09-01-2013,Pk3w02od,7,0,1
4402,09-01-2013,WeEe5aEa,4,0,0
31364,09-01-2013,WwOaww3B,0,1,2
17844,09-01-2013,dj3dyNo9,6,1,4
25023,09-01-2013,m0oWrz3G,0,0,0
1720,09-01-2013,njoZ1D3r,0,1,0
19138,09-01-2013,nkOv6VOB,0,0,0
28962,10-01-2013,0j3L9xor,25,0,8
4342,10-01-2013,6VOpkmoL,7,0,0
11125,10-01-2013,6Wo2LYE9,6,0,0
4317,10-01-2013,8gOqxro2,0,0,0
32226,10-01-2013,8xExWyO0,6,0,0
20773,10-01-2013,JBEyR138,4,1,1
24681,10-01-2013,VpoGkwor,1,0,1
19692,10-01-2013,XJ3rDpOR,6,0,0
28532,10-01-2013,m0oWW2oG,17,1,8
1031,10-01-2013,p038De3m,7,2,4
19382,10-01-2013,xWoY9KoK,2,0,1
4151,11-01-2013,0j3L7vEr,0,0,0
17465,11-01-2013,1JEbDQoR,0,0,0
23244,11-01-2013,6Wo24gE9,7,0,0
5539,11-01-2013,JBEyXBO8,2,1,1
5140,11-01-2013,KAoKRZ3g,2,1,1
3950,11-01-2013,KAoKWjog,6,1,0
5538,11-01-2013,WwOaB0EB,10,0,7
1146,11-01-2013,WwOaXpoB,3,1,3
6706,11-01-2013,WwOakY3B,9,0,0
28395,11-01-2013,Y1Em0mOw,6,1,1
30692,11-01-2013,ZBEn9vOY,3,0,0
16247,11-01-2013,ZBEnB2EY,0,2,1
27255,11-01-2013,lnORDD3N,3,0,0
20466,11-01-2013,m0oWW2oG,17,1,8
8793,11-01-2013,m0oWz13G,5,0,1
17820,11-01-2013,p038zzOm,5,1,1
14909,11-01-2013,v5oJMA3B,4,0,1
1476,11-01-2013,xWoYgdEK,5,0,1
22966,14-01-2013,1m3MAy3B,1,0,0
11775,14-01-2013,1m3MqD3B,2,0,0
13904,14-01-2013,8xExMJ30,0,0,1
31351,14-01-2013,B1oXdQoV,2,1,1
6896,14-01-2013,B1oXl1oV,3,1,1
9392,14-01-2013,JBEyp1O8,6,0,0
24736,14-01-2013,KAoKgBog,2,1,0
30708,14-01-2013,N6OkWWOx,2,0,0
28541,14-01-2013,V430D43B,9,0,0
29762,14-01-2013,WwOaB0EB,10,0,7
13143,14-01-2013,WwOazzEB,10,2,1
15692,14-01-2013,XJ3r2Q3R,1,1,0
32180,14-01-2013,XJ3r8JOR,2,0,1
18986,14-01-2013,XJ3rqqER,2,1,0
21757,14-01-2013,XJ3rwWoR,7,0,0
29543,14-01-2013,dj3dm5o9,1,1,1
10641,14-01-2013,eVOBda3j,6,0,0
13260,14-01-2013,eVOBjkOj,0,0,1
18796,14-01-2013,njoZKJOr,8,2,1
31983,14-01-2013,p0382zOm,8,0,2
10994,14-01-2013,p038De3m,7,2,4
3184,14-01-2013,we39G0Ok,0,0,0
200,14-01-2013,ydEjdVoW,4,0,0
4804,15-01-2013,0ZEDrGoD,3,0,0
14321,15-01-2013,6VOpXqOL,3,0,0
8840,15-01-2013,6Wo2MV39,3,1,0
28137,15-01-2013,7RO56XEq,4,1,1
2468,15-01-2013,8KoAzaO6,9,1,3
15829,15-01-2013,8x3z1NEk,1,0,0
23783,15-01-2013,8x3zG9ok,3,1,0
15920,15-01-2013,8xExP9E0,8,1,0
32461,15-01-2013,9JoP1QO8,4,2,0
29011,15-01-2013,B1oXl1oV,3,1,1
22744,15-01-2013,V430w7EB,2,0,2
30938,15-01-2013,Y1EmRn3w,4,0,0
27717,15-01-2013,dj3dLK39,3,0,0
21213,15-01-2013,geEVmeOz,2,1,3
15897,15-01-2013,qN3gjQEA,7,1,2
30945,15-01-2013,we39yD3k,4,0,1
29741,15-01-2013,ydEjvBEW,2,0,0
23410,16-01-2013,0ZEDAB3D,6,1,0
10177,16-01-2013,0j3LVqOr,9,0,3
20158,16-01-2013,1JEbLYoR,5,0,0
29798,16-01-2013,6K3l7kEz,15,0,3
6221,16-01-2013,6VOpqqEL,4,0,0
13809,16-01-2013,6Wo2wYO9,5,0,1
27193,16-01-2013,7RO5KX3q,0,0,0
20803,16-01-2013,8x3zwNok,12,2,1
4476,16-01-2013,KAoKw9og,2,0,0
6741,16-01-2013,V4307qEB,7,0,1
5927,16-01-2013,V430N1OB,3,0,0
9855,16-01-2013,WeEe5aEa,4,0,0
31239,16-01-2013,WwOaww3B,0,1,2
2936,16-01-2013,XJ3rZZ3R,0,0,0
22789,16-01-2013,XJ3rpQOR,9,0,0
21707,16-01-2013,XJ3rr83R,0,0,2
17793,16-01-2013,eVOBbJOj,2,0,0
28094,16-01-2013,m0oW5wEG,2,0,1
483,16-01-2013,njoZxAEr,4,1,0
3054,16-01-2013,p0381eom,1,1,0
28810,16-01-2013,we39mA3k,7,1,0
8069,16-01-2013,wmo7JR3q,1,0,0
14098,16-01-2013,wmo7q7Eq,5,0,2
12788,17-01-2013,0j3L9xor,13,0,4
22776,17-01-2013,6Wo2wYO9,6,0,1
16605,17-01-2013,6Wo2xYE9,7,0,2
244,17-01-2013,8KoA76E6,2,0,0
748,17-01-2013,8KoAL536,0,0,0
23038,17-01-2013,8gOq54O2,1,1,0
15775,17-01-2013,8x3zWRok,5,0,2
4316,17-01-2013,8xEx930k,10,0,2
13634,17-01-2013,JBEylRO8,1,1,0
10444,17-01-2013,N6OkVvox,3,2,2
17968,17-01-2013,VpoGkwor,1,0,1
2965,17-01-2013,VpoGmwEr,4,0,0
30214,17-01-2013,WeEeRe3a,4,1,1
15464,17-01-2013,dj3dMKo9,3,0,0
23264,17-01-2013,dj3djjO9,6,2,2
9959,17-01-2013,ekE4rKo2,3,1,1
25596,17-01-2013,ekE4y632,0,0,0
13415,17-01-2013,geEVVdEz,4,0,3
11811,17-01-2013,nkOvn7OB,6,0,1
17603,18-01-2013,0j3LkDEr,3,0,0
8568,18-01-2013,1m3MqD3B,2,0,0
14347,18-01-2013,6K3l2KOz,2,0,0
13200,18-01-2013,6K3lYqoz,1,0,0
29546,18-01-2013,6Wo2W8O9,1,0,0
4725,18-01-2013,KAoKRZ3g,0,1,0
24204,18-01-2013,VpoGNA3r,1,2,0
7873,18-01-2013,XJ3rqqER,2,1,0
325,18-01-2013,Y1Em0mOw,9,1,3
32567,18-01-2013,ZBEn9vOY,3,0,0
16152,18-01-2013,ZBEngr3Y,1,0,0
14907,18-01-2013,dj3dDj39,0,0,0
27952,18-01-2013,dj3dyNo9,6,1,4
20404,18-01-2013,geEV1kOz,6,0,0
20044,18-01-2013,lnOR2aON,0,0,0
16997,18-01-2013,m0oWRQ3G,2,0,0
5722,18-01-2013,m0oWz13G,1,0,1
29158,18-01-2013,njoZ71Or,18,1,3
22947,18-01-2013,njoZgbOr,1,1,1
20912,18-01-2013,njoZrvor,0,0,0
29236,18-01-2013,p038GaEm,1,1,2
22081,18-01-2013,qN3gK03A,4,0,2
30459,18-01-2013,v5oJMA3B,2,0,1
3102,18-01-2013,we39KlOk,11,1,5
1473,18-01-2013,wmo7R73q,8,0,0
27141,18-01-2013,wmo7ldOq,4,1,3
16938,18-01-2013,xWoYGMEK,4,0,0
4,18-01-2013,xWoYraOK,2,0,0
16230,18-01-2013,ydEjgP3W,1,0,0
28691,22-01-2013,0j3LwLEr,8,0,0
7770,22-01-2013,6Wo2MV39,3,1,0
18549,22-01-2013,8gOqLAo2,3,0,1
14934,22-01-2013,8x3z1NEk,1,0,0
11031,22-01-2013,8x3zG9ok,0,1,0
19509,22-01-2013,8xExP9E0,10,1,0
15254,22-01-2013,8xExZeo0,8,1,1
11404,22-01-2013,JBEyp1O8,6,0,0
16080,22-01-2013,WeEeqwEa,7,0,2
33742,22-01-2013,WwOaB0EB,1,0,0
19500,22-01-2013,Y1EmRn3w,4,0,0
13864,22-01-2013,ZBEnNqEY,0,0,0
33610,22-01-2013,eVOBda3j,6,0,0
9367,22-01-2013,eVOBjkOj,0,0,1
23588,22-01-2013,geEVBEzy,2,1,0
17178,22-01-2013,rJoQlq3V,1,0,1
8138,22-01-2013,rNo64LE6,1,1,0
26666,22-01-2013,v5oJk7OB,1,0,0
15196,22-01-2013,ydEjvBEW,2,0,0
12726,23-01-2013,1JEbLYoR,5,0,0
25430,23-01-2013,6K3l8q3z,1,0,0
27725,23-01-2013,7RO5wd3q,2,1,0
11512,23-01-2013,8xExKWO0,1,1,0
12156,23-01-2013,V4307qEB,7,0,1
6065,23-01-2013,WeEere3a,3,0,1
20779,23-01-2013,WwOaww3B,0,1,1
23903,23-01-2013,WwOazzEB,10,2,1
27248,23-01-2013,dj3dgrE9,5,2,2
3046,23-01-2013,geEVPzoz,5,1,0
9940,23-01-2013,njoZKbOr,6,0,0
16764,23-01-2013,qN3gLMoA,1,0,0
30998,23-01-2013,we39eD3k,5,0,0
27154,23-01-2013,we39yD3k,4,0,1
10148,23-01-2013,wmo7AvEq,17,1,10
3253,23-01-2013,xWoYDr3K,4,1,0
3235,24-01-2013,0ZEDAB3D,6,1,0
11219,24-01-2013,0j3L0L3r,9,0,1
1582,24-01-2013,0j3LVqOr,3,0,1
7059,24-01-2013,1JEb713R,2,0,0
30858,24-01-2013,6K3lMxoz,2,0,0
22607,24-01-2013,6VOpqqEL,4,0,0
18102,24-01-2013,6Wo2LYE9,3,0,0
14108,24-01-2013,7RO56XEq,4,1,1
18054,24-01-2013,8KoA76E6,2,0,0
25087,24-01-2013,8xExP9E0,5,1,0
30169,24-01-2013,9JoP1QO8,4,2,0
28222,24-01-2013,B1oX8moV,0,0,0
21580,24-01-2013,JBEylRO8,1,1,0
3345,24-01-2013,Pk3wpwod,5,0,2
26904,24-01-2013,V430N1OB,3,0,0
14456,24-01-2013,VpoGmwEr,4,0,0
15169,24-01-2013,WeEeRe3a,4,1,1
24713,24-01-2013,XJ3rr83R,0,0,2
1633,24-01-2013,Y1Em1GEw,5,0,0
4875,24-01-2013,ZBEn02oY,2,1,0
27465,24-01-2013,ZBEnB2EY,0,2,3
5839,24-01-2013,ekE4rKo2,3,1,1
16178,24-01-2013,geEVDeoz,1,0,0
21936,24-01-2013,geEVVdEz,4,0,3
11554,24-01-2013,m0oWbz3G,7,1,1
5575,24-01-2013,njoZeb3r,0,0,0
8374,24-01-2013,nkOvVMOB,2,1,2
22739,24-01-2013,nkOvn7OB,6,0,1
12307,24-01-2013,p0380A3m,10,0,7
30539,24-01-2013,p038De3m,3,1,0
29340,24-01-2013,wmo7AvEq,18,1,10
655,24-01-2013,wmo7q7Eq,5,0,2
18337,25-01-2013,1m3MB6oB,0,0,0
32447,25-01-2013,1m3MnDoB,3,1,0
1373,25-01-2013,6Wo2xYE9,7,0,2
13220,25-01-2013,8KoAN6O6,0,0,0
4551,25-01-2013,8KoAzaO6,9,1,3
25825,25-01-2013,8xExWyO0,6,0,0
19041,25-01-2013,KAoK16Eg,3,0,0
9413,25-01-2013,N6OkVvox,3,2,2
4934,25-01-2013,N6OkwgOx,0,0,0
20036,25-01-2013,VpoGNA3r,2,2,0
22,25-01-2013,Y1Em0mOw,3,0,3
7938,25-01-2013,ZBEnpYoY,0,0,1
12635,25-01-2013,dj3djjO9,6,2,2
21378,25-01-2013,dj3dlN39,1,0,0
12532,25-01-2013,ekE4BGo2,25,1,6
15861,25-01-2013,m0oW5wEG,2,0,1
16025,25-01-2013,m0oWW2oG,9,1,1
8603,25-01-2013,njoZgbOr,1,1,1
28536,25-01-2013,rJoQ59oV,3,0,0
4839,25-01-2013,rJoQMAoV,6,0,1
18882,25-01-2013,wmo7ldOq,4,1,3
29981,28-01-2013,1m3MlLEB,13,0,6
24061,28-01-2013,6Wo2a639,7,1,2
8000,28-01-2013,9JoP8jo8,2,0,0
11016,28-01-2013,XJ3rKZoR,1,0,1
30803,28-01-2013,dj3dBLO9,6,1,0
8487,28-01-2013,eVOBeeoj,2,0,0
15667,28-01-2013,geEVjvEz,4,0,0
1839,28-01-2013,m0oW5wEG,1,0,1
27654,28-01-2013,njoZ71Or,18,1,3
5010,28-01-2013,p038GaEm,1,1,2
25560,28-01-2013,ydEjx9oW,7,0,0
30988,29-01-2013,0ZED0WED,3,0,0
15083,29-01-2013,8gOqLAo2,0,0,0
14700,29-01-2013,8x3zYLEk,0,0,0
26342,29-01-2013,8x3zgZok,0,0,0
25046,29-01-2013,B1oX8moV,0,0,0
13376,29-01-2013,V430w7EB,2,0,2
24640,29-01-2013,qN3gw03A,0,0,0
3745,29-01-2013,rJoQlq3V,1,0,1
9408,30-01-2013,6K3l59oz,0,0,1
24115,30-01-2013,6K3l7kEz,3,0,3
2490,30-01-2013,6K3lb9Oz,0,0,1
19568,30-01-2013,8gOqLAo2,0,0,0
11921,30-01-2013,B1oX4boV,6,1,3
4378,30-01-2013,JBEybN38,0,0,0
2192,30-01-2013,N6Ok8QEx,1,0,0
30246,30-01-2013,WeEemVEa,2,0,0
33436,30-01-2013,WeEere3a,3,0,1
15184,30-01-2013,Y1Em5WEw,0,0,1
27618,30-01-2013,eVOBeeoj,2,0,0
1704,30-01-2013,njoZKbOr,6,0,0
8412,30-01-2013,qN3gLMoA,1,0,0
29297,30-01-2013,v5oJB7oB,2,0,1
22590,30-01-2013,we39KlOk,11,1,5
866,30-01-2013,we39eD3k,5,0,0
25024,30-01-2013,xWoYDr3K,4,1,0
17801,31-01-2013,0j3L0L3r,9,0,1
31695,31-01-2013,1m3MlLEB,13,0,6
28843,31-01-2013,6K3lb9Oz,0,0,1
31398,31-01-2013,8xExlyE0,0,0,0
17680,31-01-2013,JBEyrV38,2,0,1
5923,31-01-2013,N6OkzKox,4,0,3
22173,31-01-2013,XJ3rmpER,0,0,0
10914,31-01-2013,dj3dMKo9,3,0,0
23882,31-01-2013,geEVGZ3z,3,0,3
30467,31-01-2013,geEVPzoz,5,1,0
29179,31-01-2013,njoZbvor,1,0,0
19391,31-01-2013,p0380A3m,10,0,7
19648,31-01-2013,qN3gK03A,4,0,2
33661,31-01-2013,xWoYGMEK,4,0,0
29764,01-02-2013,1m3MnDoB,3,1,0
19453,01-02-2013,6K3lYqoz,0,0,0
9707,01-02-2013,8x3z2Z3k,2,0,0
11599,01-02-2013,JGoNea3L,0,0,0
1953,01-02-2013,KAoK16Eg,3,0,0
23272,01-02-2013,KAoK7Bog,0,0,0
14044,01-02-2013,Pk3wz5Ed,2,1,2
12998,01-02-2013,VpoGNA3r,1,0,0
26782,01-02-2013,Y1Em1GEw,5,0,0
29610,01-02-2013,Y1Em5WEw,0,0,1
25537,01-02-2013,Y1EmG9ow,0,0,0
28662,01-02-2013,ZBEnpYoY,0,0,1
31734,01-02-2013,eVOBJkOj,4,1,0
30095,01-02-2013,ekE476O2,3,1,1
5753,01-02-2013,ekE4BGo2,25,1,5
22102,01-02-2013,m0oWbz3G,7,1,1
25864,01-02-2013,nkOvRxOB,0,0,0
5158,01-02-2013,rNo6Qa36,2,0,0
3731,01-02-2013,v5oJjyoB,1,0,0
2585,01-02-2013,wmo7AvEq,8,0,1
13384,04-02-2013,6Wo2a639,7,1,2
21763,04-02-2013,7RO526Eq,0,0,0
28799,04-02-2013,9JoP8jo8,2,0,0
11507,04-02-2013,Pk3wz5Ed,2,1,2
5377,04-02-2013,V430b5OB,14,1,0
5547,04-02-2013,XJ3rKZoR,1,0,1
5853,04-02-2013,dj3dBLO9,6,1,0
28150,04-02-2013,geEVjvEz,4,0,0
17499,04-02-2013,nkOvkaEB,12,1,5
15216,04-02-2013,wmo7Nv3q,9,1,0
22156,04-02-2013,ydEjx9oW,7,0,0
23653,05-02-2013,8gOqxro2,0,0,0
28181,05-02-2013,8xExlyE0,0,0,0
29332,05-02-2013,WeEeDrOa,4,0,2
13807,05-02-2013,XJ3rmpER,0,0,0
7833,05-02-2013,Y1Emwnow,5,1,3
3771,05-02-2013,dj3dDA39,3,0,0
5906,05-02-2013,dj3dZ7O9,4,0,0
14095,05-02-2013,rJoQeAoV,2,1,1
7019,05-02-2013,rJoQlq3V,0,0,1
1250,05-02-2013,rNo6e036,4,1,0
17437,05-02-2013,v5oJ6doB,2,0,0
26491,05-02-2013,xWoYzMOK,2,1,0
6885,06-02-2013,7RO5wd3q,2,1,0
3746,06-02-2013,8gOqn0E2,0,0,0
8319,06-02-2013,8x3zKQok,0,0,0
13041,06-02-2013,B1oX4boV,6,1,3
13425,06-02-2013,WeEemVEa,2,0,0
19151,06-02-2013,v5oJB7oB,2,0,1
23574,06-02-2013,xWoYDr3K,1,1,0
3720,07-02-2013,1JEbqeOR,14,1,10
21519,07-02-2013,B1oXqYOV,10,1,4
14743,07-02-2013,JBEyrV38,2,0,1
24724,07-02-2013,KAoK283g,6,0,1
9997,07-02-2013,N6Ok2Qox,3,0,0
33701,07-02-2013,N6Ok6Wox,3,0,0
8408,07-02-2013,Pk3wpwod,5,0,2
19521,07-02-2013,ekE42No2,4,1,1
10837,07-02-2013,geEVGZ3z,3,0,4
20181,07-02-2013,nkOvVMOB,2,1,2
2086,11-02-2013,6VOpDlOL,4,0,1
14085,12-02-2013,0ZED0WED,3,0,0
26292,12-02-2013,1JEb713R,1,0,0
11730,12-02-2013,1m3MaY3B,1,1,1
5316,12-02-2013,6VOpnd3L,5,0,4
22482,12-02-2013,Pk3wqwOd,2,1,0
15795,12-02-2013,WeEeDrOa,4,0,2
32620,12-02-2013,XJ3rgRoR,2,0,0
17086,12-02-2013,Y1Emwnow,6,1,3
17585,12-02-2013,dj3dZ7O9,4,0,0
24972,12-02-2013,nkOvkaEB,12,1,5
30186,13-02-2013,6K3l59oz,0,0,1
7001,13-02-2013,7RO5wd3q,1,0,0
860,13-02-2013,8KoAjKO6,11,1,1
16146,13-02-2013,9JoPbdE8,0,0,0
24044,13-02-2013,B1oX4boV,1,0,1
14997,13-02-2013,KAoKA9Eg,2,0,0
11808,13-02-2013,V430b5OB,14,1,0
27650,13-02-2013,WeEegaoa,11,0,0
15676,13-02-2013,dj3d2KO9,3,0,0
19085,13-02-2013,eVOBJkOj,4,1,0
4570,13-02-2013,geEVGZ3z,1,0,1
3271,13-02-2013,geEVZvEz,0,0,0
28476,13-02-2013,njoZGbOr,0,0,0
30822,13-02-2013,rJoQ59oV,3,0,0
18117,13-02-2013,rJoQMAoV,6,0,1
11646,13-02-2013,v5oJ2JoB,12,0,2
29582,13-02-2013,v5oJ6doB,2,0,0
1791,13-02-2013,v5oJLjEB,8,0,0
981,13-02-2013,wmo7Nv3q,9,1,0
23723,14-02-2013,1JEbqeOR,14,1,10
2728,14-02-2013,8xExn7o0,3,0,0
23465,14-02-2013,JGoN9b3L,10,0,3
32777,14-02-2013,N6OkzKox,4,0,3
7033,14-02-2013,Y1EmbA3w,0,0,0
10033,14-02-2013,dj3dNLO9,0,0,0
15606,14-02-2013,ekE48ZE2,1,0,0
7063,14-02-2013,geEVr5Ez,6,0,1
29044,14-02-2013,geEVzzEz,2,0,0
26758,14-02-2013,m0oWPQOG,2,1,0
12025,14-02-2013,njoZ71Or,8,1,1
14748,14-02-2013,njoZw1Or,0,0,1
30328,14-02-2013,p0381vom,0,0,0
21729,14-02-2013,p038M4om,0,0,0
4881,14-02-2013,p038lg3m,1,0,2
4449,14-02-2013,v5oJroBL,4,0,1
2028,14-02-2013,xWoYWMEK,8,2,8
17757,15-02-2013,6Wo2AN39,2,0,0
14346,15-02-2013,8gOqm5O2,2,0,2
15447,15-02-2013,KAoK283g,6,0,1
19177,15-02-2013,xWoYWMEK,8,2,7
6489,19-02-2013,0j3Lqjor,2,1,0
17149,19-02-2013,1m3MaY3B,1,1,1
13698,19-02-2013,6VOpDlOL,4,0,1
15243,19-02-2013,6VOpnd3L,0,0,1
8765,19-02-2013,B1oXNdEV,2,0,0
13420,19-02-2013,B1oXqYOV,9,1,4
2437,19-02-2013,JBEyV38X,4,0,1
14556,19-02-2013,JBEynN38,2,0,0
2605,19-02-2013,V430rqOB,0,0,1
23055,19-02-2013,Y1EmkAow,9,1,2
28452,19-02-2013,Y1Emwnow,4,0,0
7385,19-02-2013,eVOBykoj,4,0,4
11678,19-02-2013,ekE42No2,4,1,1
21094,19-02-2013,ekE4BGo2,8,0,0
17032,19-02-2013,qN3gNgEA,0,0,0
15262,19-02-2013,rJoQeAoV,2,1,1
23439,19-02-2013,rNo6e036,4,1,0
23829,19-02-2013,we39Al3k,2,0,0
32716,19-02-2013,xWoYzMOK,2,1,0
13013,19-02-2013,ydEj5gOW,1,0,0
16040,20-02-2013,0ZEDqR3D,2,0,1
18430,20-02-2013,6K3lW6Ez,3,1,2
18502,20-02-2013,6K3lp93z,4,0,1
10276,20-02-2013,6VOp8lOL,4,0,0
21124,20-02-2013,8KoAjKO6,11,1,1
26799,20-02-2013,9JoPPpo8,4,0,1
13127,20-02-2013,JGoNP6EL,6,1,1
27057,20-02-2013,KAoKyPEg,4,1,0
26348,20-02-2013,WeEeZe3a,4,2,1
30959,20-02-2013,Y1EmdlOw,6,0,1
17866,20-02-2013,ZBEnxaoY,4,1,0
13560,20-02-2013,dj3dz7O9,2,2,0
22319,20-02-2013,lnOReVoN,7,0,0
5386,20-02-2013,m0oW02OG,4,0,1
3326,20-02-2013,njoZaY3r,4,1,3
14326,21-02-2013,0ZEDXGED,0,0,0
20769,21-02-2013,0ZEDm73D,2,0,0
16967,21-02-2013,1JEbqeOR,2,1,2
31798,21-02-2013,6K3lQqoz,1,0,0
22787,21-02-2013,8gOqDo2L,5,0,1
19315,21-02-2013,8xExn7o0,3,0,0
24677,21-02-2013,9JoP2qE8,1,0,4
19223,21-02-2013,B1oXR1EV,5,0,1
20189,21-02-2013,JGoN9b3L,10,0,3
13788,21-02-2013,JGoNxaEL,4,1,2
551,21-02-2013,Pk3w9DOd,10,1,1
10708,21-02-2013,geEVDJoz,1,0,0
26992,21-02-2013,njoZw1Or,0,0,1
18211,21-02-2013,p038lg3m,1,0,2
33790,21-02-2013,rNo6Zqo6,4,2,1
13907,21-02-2013,v5oJroBL,4,0,1
27383,21-02-2013,xWoY4d3K,4,0,0
22986,21-02-2013,xWoYYAoK,0,0,0
7789,22-02-2013,8gOqY0O2,0,0,0
5995,22-02-2013,8gOqm5O2,2,0,2
17821,22-02-2013,B1oXQmOV,15,2,3
6731,22-02-2013,VpoGBA3r,2,0,1
25791,22-02-2013,WeEegaoa,11,0,0
23208,22-02-2013,eVOBGeEj,11,2,0
31358,22-02-2013,ekE4DKE2,8,1,1
20528,22-02-2013,lnORLK3N,3,0,1
26724,22-02-2013,qN3gJ2EA,9,0,2
28081,22-02-2013,v5oJLjEB,8,0,0
28739,22-02-2013,we392Nok,4,0,1
15871,22-02-2013,ydEjQ2OW,2,0,0
10042,25-02-2013,1JEbxMoR,2,0,0
22191,25-02-2013,6K3lAvoz,0,0,0
29401,25-02-2013,9JoP60E8,0,0,0
12444,25-02-2013,B1oXV6EV,0,0,0
20178,25-02-2013,KAoKxdOg,4,0,1
1893,25-02-2013,Pk3wNKEd,6,0,0
5769,25-02-2013,VpoGM7Er,0,0,0
28199,25-02-2013,VpoGgdor,8,0,2
17198,25-02-2013,geEVr5Ez,5,0,1
15274,25-02-2013,lnORJLON,7,1,1
18034,25-02-2013,wmo7L7Oq,4,0,0
28750,25-02-2013,wmo7MQEq,0,0,0
32732,25-02-2013,xWoYWMEK,7,1,1
27485,26-02-2013,8xExRWo0,6,0,0
31431,26-02-2013,JBEyV38X,4,0,1
25703,26-02-2013,JGoNP6EL,6,1,1
11946,26-02-2013,WeEe6W3a,2,0,0
18467,26-02-2013,XJ3rnY3R,0,0,0
16720,26-02-2013,Y1EmkAow,9,1,2
